mp-1205121,0.2452
mp-635413,0.3573999999999997
mp-574070,0.8239999999999998
mp-2667,1.9857
mp-13548,1.7863000000000002
mp-569157,2.548
mp-1079786,2.2403
mp-950217,0.4676999999999999
mp-22849,2.5587
mp-568388,0.8340999999999998
mp-1189196,2.7885
mp-1106279,2.3476000000000004
mp-27708,0.9808
mp-567246,2.4177
mp-567199,2.3556
mp-22893,2.3703
mp-569595,2.4295
mp-580202,2.3943000000000003
mp-574189,2.1598
mp-567503,2.4543
mp-672671,2.3494
mp-567542,2.4129
mp-640058,2.4379
mp-567178,2.447
mp-22883,2.4334
mp-540789,2.4125
mp-680205,2.3541
mp-1203179,2.2999
mp-22858,2.3197999999999994
mp-571102,2.4361
mp-23197,2.2503
mp-28329,1.8526
mp-568742,1.3792
mp-23192,1.8528
mp-23173,2.5784
mp-22859,1.8859
mp-567471,1.5319
mp-583213,1.4602000000000002
mp-27725,2.0942
mp-28268,0.4201999999999999
mp-28320,0.8003999999999998
mp-669496,0.6923999999999997
mp-28319,1.2521
mp-1025442,1.3977000000000004
mp-573815,0.9580000000000002
mp-1196387,1.064
mp-1195045,1.0913000000000002
mp-1196036,1.0734
mp-1207889,1.9578
mp-1194880,0.8664999999999998
mp-567537,0.5979000000000001
mp-23238,0.8864000000000001
mp-570679,1.1727
mp-569059,2.3138
mp-567273,3.2852
mp-27979,2.0709
mp-568536,3.0488
mp-23260,3.4358000000000004
mp-1056920,4.2301
mp-1078801,3.8345
mp-614603,3.8556
mp-22876,2.0157000000000003
mp-571011,1.7847
mp-1079694,3.1243
mp-28229,0.2557
mp-34202,0.3861000000000008
mp-19717,1.0581999999999994
mp-1079574,1.4257
mp-685022,0.7254000000000005
mp-680731,0.6707999999999998
mp-582753,0.6482999999999999
mp-29711,0.7169000000000008
mp-1071269,0.2947999999999999
mp-358,0.4918999999999998
mp-2142,0.5230999999999995
mp-583070,0.6052999999999997
mp-1028586,1.6753
mp-1023942,1.3356
mp-1025573,1.2735
mp-1019322,1.1671000000000005
mp-1023926,1.4108
mp-32755,0.9995000000000004
mp-2150,0.3984999999999994
mp-1000,1.8555
mp-8234,0.8414999999999999
mp-2600,1.7263000000000002
mp-8361,1.0056000000000005
mp-1178386,0.6275
mp-573763,1.7768
mp-505464,0.4848000000000003
